Country_Region,Case_Type,Date,Cases,Table Names,Difference,Prep_Flow_Runtime,Latest_Date,Province_State,Lat,Long
US,Deaths,2/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nevada,38.317966667,-117.250966667
US,Confirmed,3/6/2020,2,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Nevada,38.317966667,-117.250966667
US,Confirmed,3/23/2020,1285,Daily Summary,236,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/23/2020,12,Daily Summary,3,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/24/2020,1537,Daily Summary,252,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/24/2020,16,Daily Summary,4,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/9/2020,7,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/25/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/5/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/2/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/6/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/27/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/14/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/16/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/17/2020,1,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/11/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/16/2020,105,Time Series,12,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/26/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/14/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/24/2020,1,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/13/2020,46,Time Series,14,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/22/2020,9,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/5/2020,5,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/15/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/14/2020,64,Time Series,18,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/17/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/18/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/9/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/10/2020,12,Time Series,5,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/12/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/8/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/31/2020,2,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/12/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/10/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/3/2020,4,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/22/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/4/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/20/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/18/2020,162,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/16/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/8/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/3/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/15/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/16/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/21/2020,6,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/7/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/28/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/6/2020,5,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/6/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/9/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/5/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/13/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/7/2020,6,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/24/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/12/2020,32,Time Series,7,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/20/2020,5,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/8/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/1/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/25/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/26/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/29/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/4/2020,4,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/4/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/1/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/30/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/17/2020,161,Time Series,56,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/19/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/26/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/27/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/29/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/13/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/11/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/15/2020,93,Time Series,29,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/30/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/7/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/4/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/22/2020,1049,Time Series,296,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/29/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/14/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/23/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/21/2020,753,Time Series,168,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/28/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/11/2020,25,Time Series,13,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/18/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/11/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/24/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/19/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/5/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/1/2020,3,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/10/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/21/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/6/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/12/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,1/28/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/29/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/31/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/2/2020,4,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/3/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/9/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/1/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/25/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/27/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/13/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/26/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/8/2020,7,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/19/2020,422,Time Series,260,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/10/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/17/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/21/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/15/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/24/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/25/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/20/2020,585,Time Series,163,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/3/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,1/28/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/7/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/20/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,3/19/2020,4,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/27/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Deaths,2/18/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,2/22/2020,2,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Illinois,41.75548,-88.23586
US,Confirmed,3/24/2020,66,Daily Summary,15,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/24/2020,0,Daily Summary,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/23/2020,51,Daily Summary,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/23/2020,0,Daily Summary,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/27/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/25/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/19/2020,29,Time Series,5,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/5/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/3/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/22/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/26/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/7/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/30/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/10/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/4/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/8/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/24/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/7/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/13/2020,13,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/19/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/4/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/26/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/13/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/8/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/5/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/21/2020,38,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/21/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/14/2020,14,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,1/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/20/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/1/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/15/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/19/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/22/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,1/24/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/29/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/29/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/22/2020,51,Time Series,13,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/6/2020,1,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/28/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/3/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/10/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/17/2020,21,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/16/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/6/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/5/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/12/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/18/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/19/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/11/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/15/2020,17,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/11/2020,5,Time Series,2,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/4/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/10/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/28/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/13/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/17/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/16/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/8/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/28/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/11/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/1/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/10/2020,3,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/18/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/3/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/12/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,1/25/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/7/2020,1,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/9/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/23/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/20/2020,37,Time Series,8,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/8/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,1/26/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/25/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/6/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/14/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/11/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/20/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/16/2020,18,Time Series,1,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/2/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/12/2020,10,Time Series,5,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/24/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,3/18/2020,24,Time Series,3,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/27/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,2/14/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,1/30/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,2/9/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Confirmed,1/27/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
US,Deaths,3/7/2020,0,Time Series,0,3/25/2020 3:38:52 PM,3/24/2020,Nebraska,41.7038,-97.445133333
