country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TW,Taiwan,,,,,,2020-07-26,2,8,18,-9,-12,0
TW,Taiwan,,,,,,2020-07-27,-2,9,1,-12,-8,3
TW,Taiwan,,,,,,2020-07-28,-7,4,-1,-13,-4,3
TW,Taiwan,,,,,,2020-07-29,-5,7,8,-10,-4,2
TW,Taiwan,,,,,,2020-07-30,-2,4,0,-12,-6,-1
TW,Taiwan,,,,,,2020-07-31,1,9,7,-8,-9,3
TW,Taiwan,,,,,,2020-08-01,-1,8,6,-10,-4,0
TW,Taiwan,,,,,,2020-08-02,0,8,13,-11,-12,0
TW,Taiwan,,,,,,2020-08-03,-15,-1,-25,-20,-10,6
TW,Taiwan,,,,,,2020-08-04,-9,5,-13,-16,-4,4
TW,Taiwan,,,,,,2020-08-05,-4,11,3,-11,-3,2
TW,Taiwan,,,,,,2020-08-06,-1,8,-2,-12,-5,-1
TW,Taiwan,,,,,,2020-08-07,2,11,7,-6,-8,1
TW,Taiwan,,,,,,2020-08-08,3,10,4,-12,-7,-1
TW,Taiwan,,,,,,2020-08-09,4,9,24,-7,-12,-1
TW,Taiwan,,,,,,2020-08-10,-8,4,-9,-13,-9,3
TW,Taiwan,,,,,,2020-08-11,-8,6,-8,-16,-6,4
TW,Taiwan,,,,,,2020-08-12,-5,6,5,-10,-4,2
TW,Taiwan,,,,,,2020-08-13,-2,5,-1,-12,-6,-1
TW,Taiwan,,,,,,2020-08-14,-1,6,6,-7,-10,2
TW,Taiwan,,,,,,2020-08-15,-3,6,4,-9,-6,0
TW,Taiwan,,,,,,2020-08-16,4,9,24,-5,-12,-1
TW,Taiwan,,,,,,2020-08-17,0,11,11,-10,-10,2
TW,Taiwan,,,,,,2020-08-18,-4,9,5,-11,-5,2
TW,Taiwan,,,,,,2020-08-19,-7,6,2,-11,-5,3
TW,Taiwan,,,,,,2020-08-20,-5,3,-4,-14,-6,-1
TW,Taiwan,,,,,,2020-08-21,-3,5,3,-8,-10,3
TW,Taiwan,,,,,,2020-08-22,-8,2,-12,-14,-6,2
TW,Taiwan,,,,,,2020-08-23,1,8,16,-11,-12,1
TW,Taiwan,,,,,,2020-08-24,-1,7,6,-13,-10,3
TW,Taiwan,,,,,,2020-08-25,-2,8,4,-12,-6,3
TW,Taiwan,,,,,,2020-08-26,-13,-1,-6,-14,-6,4
TW,Taiwan,,,,,,2020-08-27,-15,-8,-27,-19,-8,2
TW,Taiwan,,,,,,2020-08-28,-2,10,-6,-12,-9,3
TW,Taiwan,,,,,,2020-08-29,-4,10,0,-15,-3,1
TW,Taiwan,,,,,,2020-08-30,-2,9,8,-16,-9,1
TW,Taiwan,,,,,,2020-08-31,-10,8,-19,-17,-5,3
TW,Taiwan,,,,,,2020-09-01,-7,15,-11,-15,-2,2
TW,Taiwan,,,,,,2020-09-02,-15,2,-12,-16,-5,3
TW,Taiwan,,,,,,2020-09-03,-13,-5,-16,-16,-4,-1
TW,Taiwan,,,,,,2020-09-04,-5,2,-4,-10,-6,1
TW,Taiwan,,,,,,2020-09-05,-2,5,2,-14,-3,0
TW,Taiwan,,,,,,2020-09-06,2,6,19,-12,-10,0
TW,Taiwan,,,,,,2020-09-07,-6,4,-2,-13,-5,1
TW,Taiwan,,,,,,2020-09-08,-8,3,-3,-13,-2,1
TW,Taiwan,,,,,,2020-09-09,-11,0,-5,-12,-1,1
TW,Taiwan,,,,,,2020-09-10,-8,-1,-12,-13,-2,-3
TW,Taiwan,,,,,,2020-09-11,-3,4,-2,-7,-4,0
TW,Taiwan,,,,,,2020-09-12,-4,2,-5,-13,-1,0
TW,Taiwan,,,,,,2020-09-13,2,6,14,-9,-9,0
TW,Taiwan,,,,,,2020-09-14,-6,3,-4,-13,-1,1
TW,Taiwan,,,,,,2020-09-15,-8,4,-4,-13,3,0
TW,Taiwan,,,,,,2020-09-16,-10,1,-4,-12,3,0
TW,Taiwan,,,,,,2020-09-17,-8,-2,-9,-13,1,-3
TW,Taiwan,,,,,,2020-09-18,-6,0,-4,-5,-2,0
TW,Taiwan,,,,,,2020-09-19,-2,2,4,-8,0,-1
TW,Taiwan,,,,,,2020-09-20,-2,1,9,-8,-9,0
TW,Taiwan,,,,,,2020-09-21,-6,2,0,-11,-2,0
TW,Taiwan,,,,,,2020-09-22,-8,2,0,-10,2,0
TW,Taiwan,,,,,,2020-09-23,-10,1,1,-8,4,0
TW,Taiwan,,,,,,2020-09-24,-13,-6,-19,-12,1,-2
TW,Taiwan,,,,,,2020-09-25,-8,2,-9,-9,0,2
TW,Taiwan,,,,,,2020-09-26,-12,0,-17,-8,67,-5
TW,Taiwan,,,,,,2020-09-27,-10,-2,-12,-16,-9,3
TW,Taiwan,,,,,,2020-09-28,-13,-1,-21,-12,-1,2
TW,Taiwan,,,,,,2020-09-29,-6,8,-6,-7,4,0
TW,Taiwan,,,,,,2020-09-30,-3,14,-6,12,3,-3
TW,Taiwan,,,,,,2020-10-01,7,23,39,-5,-59,4
TW,Taiwan,,,,,,2020-10-02,3,13,61,-12,-58,10
TW,Taiwan,,,,,,2020-10-03,-10,2,21,-8,-18,0
TW,Taiwan,,,,,,2020-10-04,-6,2,18,-1,-9,-1
TW,Taiwan,,,,,,2020-10-05,-13,5,-17,-9,0,1
TW,Taiwan,,,,,,2020-10-06,-10,8,-7,-9,4,0
TW,Taiwan,,,,,,2020-10-07,-11,4,-4,-7,5,0
TW,Taiwan,,,,,,2020-10-08,-3,5,-11,2,3,-5
TW,Taiwan,,,,,,2020-10-09,10,15,35,-9,-51,10
TW,Taiwan,,,,,,2020-10-10,-5,5,22,-11,-13,2
TW,Taiwan,,,,,,2020-10-11,-3,4,16,-6,-6,1
