cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered	statename
"Henrico"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	21	2	0	"Virginia"
"Campbell"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Dickenson"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Nottoway"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"New Kent"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buckingham"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Williamsburg"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	5	1	0	"Virginia"
"Virginia Beach"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	49	1	0	"Virginia"
"Franklin City"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Manassas"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Patrick"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Bristol"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Mecklenburg"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	4	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	8	1	0	"Virginia"
"Fairfax City"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Washington"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Unassigned"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	0	12	0	"Virginia"
"Fluvanna"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Culpeper"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Halifax"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Westmoreland"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	17	0	0	"Virginia"
"Arlington"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	36	0	0	"Virginia"
"Warren"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Page"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Fluvanna"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Lancaster"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Page"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Frederick"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	4	0	0	"Virginia"
"King and Queen"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"King William"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Amelia"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Richmond City"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	76	0	0	"Virginia"
"Greensville"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Madison"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Campbell"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Charlottesville"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	13	0	0	"Virginia"
"Harrisonburg"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Petersburg"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Campbell"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	43	0	0	"Virginia"
"Franklin"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Suffolk"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Floyd"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Danville"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	7	0	0	"Virginia"
"Buchanan"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buckingham"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	9	0	0	"Virginia"
"Lee"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Westmoreland"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Bland"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Augusta"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Hopewell"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Patrick"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	11	1	0	"Virginia"
"Newport News"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	12	1	0	"Virginia"
"Winchester"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Henrico"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	78	2	0	"Virginia"
"Chesapeake"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Harrisonburg"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Henry"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Louisa"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Northampton"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Williamsburg"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	7	1	0	"Virginia"
"Essex"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Tazewell"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Chesapeake"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	31	0	0	"Virginia"
"Accomack"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Prince Edward"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	1	0	0	"Virginia"
"New Kent"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Augusta"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lunenburg"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lynchburg"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Augusta"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Charles City"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Alexandria"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	8	0	0	"Virginia"
"Suffolk"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	10	0	0	"Virginia"
"Southampton"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Powhatan"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Highland"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"James City"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	32	2	0	"Virginia"
"Roanoke City"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	9	0	0	"Virginia"
"Wythe"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Greene"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Clarke"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Harrisonburg"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Petersburg"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Powhatan"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Tazewell"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Staunton"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Goochland"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Fluvanna"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Franklin"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Craig"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Tazewell"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Fredericksburg"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Stafford"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	24	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Isle of Wight"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Rockbridge"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Martinsville"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Salem"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lee"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Clarke"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Rockingham"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	11	0	0	"Virginia"
"Poquoson"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Bath"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Waynesboro"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Southampton"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	1	0	0	"Virginia"
"King and Queen"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Waynesboro"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	2	0	0	"Virginia"
"King George"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Gloucester"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Staunton"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Loudoun"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	20	0	0	"Virginia"
"Fairfax City"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Pulaski"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Mathews"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Greensville"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lynchburg"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Amherst"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Virginia Beach"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	26	1	0	"Virginia"
"Page"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"King George"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Clarke"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Warren"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Galax"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Isle of Wight"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Campbell"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Warren"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Goochland"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Brunswick"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Arlington"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	26	0	0	"Virginia"
"Amherst"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Culpeper"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	7	0	0	"Virginia"
"Surry"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Poquoson"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Southampton"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Hampton"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	29	1	0	"Virginia"
"Prince Edward"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	1	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	17	1	0	"Virginia"
"Fairfax City"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Surry"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Highland"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Radford"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Prince George"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Charlottesville"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	9	0	0	"Virginia"
"Pittsylvania"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Pulaski"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Henrico"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	62	2	0	"Virginia"
"Nelson"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Carroll"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Essex"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buckingham"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Stafford"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Louisa"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Martinsville"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Essex"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Franklin City"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Portsmouth"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Fredericksburg"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Southampton"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Hanover"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	8	0	0	"Virginia"
"Rockbridge"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Prince Edward"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Stafford"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Powhatan"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Orange"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Winchester"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Franklin City"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Halifax"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Charlotte"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buckingham"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Grayson"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lunenburg"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Albemarle"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	17	0	0	"Virginia"
"Colonial Heights"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Wythe"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Wise"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"King and Queen"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"King William"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Charles City"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	8	0	0	"Virginia"
"King and Queen"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Richmond"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Prince William"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	56	1	0	"Virginia"
"Carroll"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Tazewell"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Surry"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Alleghany"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"King George"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Pulaski"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buena Vista"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Bath"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Alexandria"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	56	0	0	"Virginia"
(null)	"Virginia"	"US"	"2020-03-15"	37.769337000000000	-78.169968000000000	45	1	0	"Virginia"
"Buchanan"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Buckingham"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Wise"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Norfolk"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	14	0	0	"Virginia"
"Virginia Beach"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	35	1	0	"Virginia"
"Martinsville"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Pulaski"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Loudoun"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	61	1	0	"Virginia"
"Montgomery"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Cumberland"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Dickenson"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Hopewell"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Halifax"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Manassas"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	7	0	0	"Virginia"
"Charles City"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	2	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	6	1	0	"Virginia"
"Bedford"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Roanoke"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Danville"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Bath"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Chesterfield"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	73	0	0	"Virginia"
"Sussex"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Emporia"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Dinwiddie"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Hampton"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	1	0	0	"Virginia"
"Henrico"	"Virginia"	"US"	"2020-04-03"	39.201725820000000	0E-15	112	2	0	"Virginia"
"Buchanan"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Arlington"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	86	2	0	"Virginia"
"Norton"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Virginia Beach"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	17	0	0	"Virginia"
"Lee"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Henry"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Lancaster"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Staunton"	"Virginia"	"US"	"2020-03-26"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Fairfax"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	244	2	0	"Virginia"
"Hanover"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	6	0	0	"Virginia"
"Carroll"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Stafford"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	5	0	0	"Virginia"
"Appomattox"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Roanoke"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Powhatan"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Colonial Heights"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Suffolk"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	4	0	0	"Virginia"
"Winchester"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Richmond City"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	52	0	0	"Virginia"
"Scott"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Wythe"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	0	0	0	"Virginia"
"Gloucester"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	8	0	0	"Virginia"
"Gloucester"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Prince Edward"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	2	0	0	"Virginia"
"Alexandria"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	25	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	16	1	0	"Virginia"
"Madison"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	3	0	0	"Virginia"
"York"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	9	1	0	"Virginia"
"Mecklenburg"	"Virginia"	"US"	"2020-03-25"	39.201725820000000	0E-15	3	0	0	"Virginia"
"Fairfax"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	43	1	0	"Virginia"
"Arlington"	"Virginia"	"US"	"2020-03-28"	39.201725820000000	0E-15	75	0	0	"Virginia"
"Chesterfield"	"Virginia"	"US"	"2020-03-22"	39.201725820000000	0E-15	8	0	0	"Virginia"
"Washington"	"Virginia"	"US"	"2020-03-24"	39.201725820000000	0E-15	0	0	0	"Virginia"
