cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered
(null)	"Unassigned Location (From Diamond Princess)"	"US"	"2020-02-28"	35.443700000000000	139.638000000000000	132	0	0
"Dixie"	"Florida"	"US"	"2020-03-29"	30.867474790000000	0E-15	0	0	0
"Frederick"	"Maryland"	"US"	"2020-03-27"	39.623576280000000	0E-15	15	0	0
"Schleicher"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	0	0	0
"Rutherford"	"North Carolina"	"US"	"2020-03-25"	36.493608620000000	0E-15	0	0	0
"Macon"	"Georgia"	"US"	"2020-03-25"	34.913691880000000	0E-15	1	0	0
"St. Bernard"	"Louisiana"	"US"	"2020-03-24"	32.831210590000000	0E-15	19	0	0
"Falls"	"Texas"	"US"	"2020-03-23"	36.278291050000000	-93.744088130000000	1	0	0
(null)	(null)	"Romania"	"2020-03-12"	46.000000000000000	25.000000000000000	49	0	6
"Cass"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	4	1	0
(null)	(null)	"Bolivia"	"2020-04-01"	-16.290200000000000	-63.588700000000000	115	7	1
"Canyon"	"Idaho"	"US"	"2020-04-02"	48.766847610000000	-111.205677300000000	68	1	0
"Citrus"	"Florida"	"US"	"2020-03-27"	30.867474790000000	0E-15	11	1	0
(null)	(null)	"Romania"	"2020-02-28"	46.000000000000000	25.000000000000000	12	0	0
"Glades"	"Florida"	"US"	"2020-03-30"	30.867474790000000	0E-15	3	0	0
"Lumpkin"	"Georgia"	"US"	"2020-03-31"	34.913691880000000	0E-15	8	0	0
"Rich"	"Utah"	"US"	"2020-03-22"	41.723305870000000	0E-15	0	0	0
"Macoupin"	"Illinois"	"US"	"2020-03-29"	42.365423730000000	0E-15	0	0	0
"Martinsville"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0
(null)	(null)	"Thailand"	"2020-01-25"	15.870000000000000	101.000000000000000	7	0	0
"Shackelford"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Union"	"Florida"	"US"	"2020-04-03"	30.867474790000000	0E-15	1	0	0
"Portsmouth"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	4	0	0
(null)	(null)	"Ukraine"	"2020-03-26"	48.379400000000000	31.165600000000000	196	5	1
"Hardin"	"Illinois"	"US"	"2020-03-25"	42.365423730000000	0E-15	0	0	0
"Crow Wing"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	1	0	0
"Humboldt"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0
(null)	(null)	"Cameroon"	"2020-03-30"	3.848000000000000	11.502100000000000	139	6	5
"Monroe"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	6	0	0
"Crowley"	"Colorado"	"US"	"2020-04-03"	40.875954120000000	0E-15	1	1	0
(null)	(null)	"New Zealand"	"2020-03-31"	-40.900600000000000	174.886000000000000	647	1	74
"Wilson"	"Tennessee"	"US"	"2020-03-23"	36.556065290000000	0E-15	6	0	0
"Seminole"	"Florida"	"US"	"2020-03-28"	30.867474790000000	0E-15	61	0	0
"Platte"	"Nebraska"	"US"	"2020-03-22"	42.899727400000000	0E-15	0	0	0
"Sagadahoc"	"Maine"	"US"	"2020-04-01"	46.659263210000000	0E-15	7	0	0
"St. Francis"	"Arkansas"	"US"	"2020-03-25"	36.381771050000000	0E-15	0	0	0
"Perry"	"Arkansas"	"US"	"2020-04-02"	36.381771050000000	0E-15	1	0	0
"Shawnee"	"Kansas"	"US"	"2020-03-30"	39.827996320000000	-94.763782250000000	14	1	0
"Madison"	"Georgia"	"US"	"2020-03-27"	34.913691880000000	0E-15	3	0	0
(null)	"New Jersey"	"US"	"2020-03-14"	40.298904000000000	-74.521000000000000	69	1	0
"Rock"	"Nebraska"	"US"	"2020-03-30"	42.899727400000000	0E-15	0	0	0
(null)	(null)	"Cameroon"	"2020-03-17"	3.848000000000000	11.502100000000000	20	0	0
"Haskell"	"Oklahoma"	"US"	"2020-03-25"	36.835326550000000	0E-15	0	0	0
"Bureau"	"Illinois"	"US"	"2020-03-29"	42.365423730000000	0E-15	1	0	0
(null)	(null)	"Iran"	"2020-02-23"	32.427900000000000	53.688000000000000	43	8	0
"Broward"	"Florida"	"US"	"2020-04-03"	30.867474790000000	0E-15	1598	22	0
"Deuel"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	1	0	0
"Garvin"	"Oklahoma"	"US"	"2020-03-25"	36.835326550000000	0E-15	2	0	0
"Elko"	"Nevada"	"US"	"2020-04-01"	41.406921860000000	0E-15	5	0	0
(null)	(null)	"Maldives"	"2020-03-14"	3.202800000000000	73.220700000000000	10	0	0
(null)	(null)	"Iran"	"2020-03-07"	32.427900000000000	53.688000000000000	5823	145	1669
"Greene"	"Mississippi"	"US"	"2020-03-30"	34.880844630000000	0E-15	0	0	0
"Los Alamos"	"New Mexico"	"US"	"2020-03-29"	36.605697020000000	-103.346887599999990	0	0	0
(null)	(null)	"Iran"	"2020-03-20"	32.427900000000000	53.688000000000000	19644	1433	6745
(null)	(null)	"Iceland"	"2020-03-04"	64.963100000000000	-19.020800000000000	26	0	0
"Unassigned"	"Kentucky"	"US"	"2020-03-31"	38.970651420000000	0E-15	14	2	0
"Chester"	"Pennsylvania"	"US"	"2020-03-23"	41.992538290000000	-75.032081060000000	40	0	0
"Unassigned"	"Tennessee"	"US"	"2020-03-27"	36.556065290000000	0E-15	172	3	0
"Spencer"	"Indiana"	"US"	"2020-03-30"	41.644238680000000	0E-15	0	0	0
"Jackson"	"West Virginia"	"US"	"2020-03-26"	40.519438590000000	-77.860141470000000	4	0	0
"Hancock"	"Mississippi"	"US"	"2020-04-01"	34.880844630000000	0E-15	20	1	0
"Box Elder"	"Utah"	"US"	"2020-03-29"	41.723305870000000	0E-15	5	0	0
"Jasper"	"Iowa"	"US"	"2020-03-23"	43.381078620000000	0E-15	0	0	0
"Garden"	"Nebraska"	"US"	"2020-03-28"	42.899727400000000	0E-15	0	0	0
"Van Wert"	"Ohio"	"US"	"2020-03-30"	41.708603320000000	-80.748302180000000	1	0	0
"Tioga"	"New York"	"US"	"2020-03-28"	44.745309050000000	0E-15	6	0	0
"Dewey"	"Oklahoma"	"US"	"2020-03-24"	36.835326550000000	0E-15	0	0	0
(null)	(null)	"Croatia"	"2020-04-02"	45.100000000000000	15.200000000000000	1011	7	88
"Umatilla"	"Oregon"	"US"	"2020-04-02"	45.997128890000000	-117.183537999999980	5	0	0
"Roosevelt"	"New Mexico"	"US"	"2020-03-26"	36.605697020000000	-103.346887599999990	0	0	0
"Alachua"	"Florida"	"US"	"2020-03-26"	30.867474790000000	0E-15	49	0	0
"Lake of the Woods"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0
"Spartanburg"	"South Carolina"	"US"	"2020-03-22"	35.051222510000000	-78.995552930000000	2	0	0
"Marion"	"Kentucky"	"US"	"2020-04-01"	38.970651420000000	0E-15	1	0	0
"Dubuque"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	21	1	0
"Dauphin"	"Pennsylvania"	"US"	"2020-03-22"	41.992538290000000	-75.032081060000000	1	0	0
"Clay"	"Florida"	"US"	"2020-04-02"	30.867474790000000	0E-15	58	6	0
"Livingston"	"Louisiana"	"US"	"2020-03-27"	32.831210590000000	0E-15	11	0	0
"Marshall"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0
"Gaines"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	1	0	0
"Waldo"	"Maine"	"US"	"2020-03-23"	46.659263210000000	0E-15	0	0	0
"Polk"	"Oregon"	"US"	"2020-03-23"	45.997128890000000	-117.183537999999980	3	0	0
"Amador"	"California"	"US"	"2020-03-31"	41.742282750000000	0E-15	2	0	0
"Hunt"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	1	0	0
"Hardin"	"Iowa"	"US"	"2020-03-25"	43.381078620000000	0E-15	0	0	0
"Clay"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	8	0	0
"Franklin"	"Vermont"	"US"	"2020-03-25"	44.856276050000000	0E-15	3	0	0
"Rockwall"	"Texas"	"US"	"2020-03-31"	36.278291050000000	-93.744088130000000	5	0	0
"Garland"	"Arkansas"	"US"	"2020-03-31"	36.381771050000000	0E-15	31	0	0
"St. Clair"	"Missouri"	"US"	"2020-03-29"	40.479455880000000	0E-15	0	0	0
"Gwinnett"	"Georgia"	"US"	"2020-03-26"	34.913691880000000	0E-15	75	1	0
"Tucker"	"West Virginia"	"US"	"2020-03-24"	40.519438590000000	-77.860141470000000	2	0	0
"Henry"	"Illinois"	"US"	"2020-03-27"	42.365423730000000	0E-15	1	0	0
"Botetourt"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	1	0	0
"Multnomah"	"Oregon"	"US"	"2020-03-26"	45.997128890000000	-117.183537999999980	45	2	0
(null)	"Tennessee"	"US"	"2020-03-21"	35.747845000000000	-86.692300000000000	371	1	0
"Parker"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	1	0	0
"Montague"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	1	0	0
"Macon"	"Georgia"	"US"	"2020-04-01"	34.913691880000000	0E-15	2	0	0
"Morris"	"New Jersey"	"US"	"2020-04-03"	41.138915920000000	0E-15	1298	43	0
(null)	"Sint Maarten"	"Netherlands"	"2020-03-30"	18.042500000000000	-63.054800000000000	6	0	0
"Union"	"Louisiana"	"US"	"2020-04-01"	32.831210590000000	0E-15	11	0	0
"Ward"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	0	0	0
"Southampton"	"Virginia"	"US"	"2020-03-27"	39.201725820000000	0E-15	1	0	0
"Inyo"	"California"	"US"	"2020-03-22"	41.742282750000000	0E-15	0	0	0
"Brookings"	"South Dakota"	"US"	"2020-03-31"	45.770749150000000	-96.655782800000000	1	0	0
"Big Horn"	"Wyoming"	"US"	"2020-03-24"	44.790489130000000	-104.353474300000000	0	0	0
"Johnson"	"Illinois"	"US"	"2020-03-30"	42.365423730000000	0E-15	0	0	0
"Skagit"	"Washington"	"US"	"2020-03-27"	48.822279760000000	0E-15	78	1	0
"Hanson"	"South Dakota"	"US"	"2020-03-27"	45.770749150000000	-96.655782800000000	0	0	0
"Edwards"	"Kansas"	"US"	"2020-03-29"	39.827996320000000	-94.763782250000000	0	0	0
"Owen"	"Kentucky"	"US"	"2020-03-25"	38.970651420000000	0E-15	0	0	0
"Harper"	"Kansas"	"US"	"2020-03-25"	39.827996320000000	-94.763782250000000	0	0	0
"Upshur"	"West Virginia"	"US"	"2020-03-28"	40.519438590000000	-77.860141470000000	1	0	0
"Rio Arriba"	"New Mexico"	"US"	"2020-04-02"	36.605697020000000	-103.346887599999990	4	0	0
(null)	"Northern Mariana Islands"	"US"	"2020-03-23"	15.097900000000000	145.673900000000000	0	0	0
"Ray"	"Missouri"	"US"	"2020-03-26"	40.479455880000000	0E-15	0	0	0
"Lee"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Tishomingo"	"Mississippi"	"US"	"2020-03-28"	34.880844630000000	0E-15	0	0	0
"Charlton"	"Georgia"	"US"	"2020-03-23"	34.913691880000000	0E-15	1	0	0
"Bernalillo"	"New Mexico"	"US"	"2020-03-30"	36.605697020000000	-103.346887599999990	101	1	0
(null)	(null)	"Eritrea"	"2020-03-30"	15.179400000000000	39.782300000000000	12	0	0
"McDowell"	"West Virginia"	"US"	"2020-03-25"	40.519438590000000	-77.860141470000000	0	0	0
"Maries"	"Missouri"	"US"	"2020-03-22"	40.479455880000000	0E-15	0	0	0
(null)	"Nova Scotia"	"Canada"	"2020-03-21"	44.682000000000000	-63.744300000000000	21	0	0
"Montgomery"	"Kentucky"	"US"	"2020-04-01"	38.970651420000000	0E-15	2	0	0
"Haskell"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Walla Walla"	"Washington"	"US"	"2020-03-26"	48.822279760000000	0E-15	2	0	0
"Estill"	"Kentucky"	"US"	"2020-03-26"	38.970651420000000	0E-15	0	0	0
(null)	(null)	"South Korea"	"2020-01-22"	36.000000000000000	128.000000000000000	1	0	0
(null)	(null)	"South Korea"	"2020-02-04"	36.000000000000000	128.000000000000000	16	0	0
"Wise"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	0	0	0
"Poweshiek"	"Iowa"	"US"	"2020-03-22"	43.381078620000000	0E-15	1	0	0
"Perquimans"	"North Carolina"	"US"	"2020-04-02"	36.493608620000000	0E-15	1	0	0
(null)	(null)	"Barbados"	"2020-04-03"	13.193900000000000	-59.543200000000000	51	0	0
"Allen"	"Indiana"	"US"	"2020-04-01"	41.644238680000000	0E-15	39	2	0
"Pontotoc"	"Mississippi"	"US"	"2020-03-31"	34.880844630000000	0E-15	5	0	0
"Calhoun"	"Florida"	"US"	"2020-04-01"	30.867474790000000	0E-15	1	0	0
"Mason"	"Washington"	"US"	"2020-03-22"	48.822279760000000	0E-15	1	0	0
"Highlands"	"Florida"	"US"	"2020-03-31"	30.867474790000000	0E-15	17	1	0
"Payne"	"Oklahoma"	"US"	"2020-03-23"	36.835326550000000	0E-15	3	0	0
(null)	"Liaoning"	"China"	"2020-03-23"	41.295600000000000	122.608500000000000	381	6	372
"Meade"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	1	0	0
"Brown"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	3	0	0
"Monroe"	"Arkansas"	"US"	"2020-03-29"	36.381771050000000	0E-15	0	0	0
"White"	"Tennessee"	"US"	"2020-04-03"	36.556065290000000	0E-15	2	0	0
"Unassigned"	"Nebraska"	"US"	"2020-04-01"	42.899727400000000	0E-15	3	0	0
"Wilcox"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0
"Randall"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	6	0	0
"Montmorency"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	0	0	0
"Haywood"	"North Carolina"	"US"	"2020-03-27"	36.493608620000000	0E-15	0	0	0
"Walker"	"Texas"	"US"	"2020-03-31"	36.278291050000000	-93.744088130000000	3	0	0
(null)	(null)	"South Korea"	"2020-03-14"	36.000000000000000	128.000000000000000	8086	72	510
(null)	"Diamond Princess"	"US"	"2020-03-29"	0E-15	0E-15	49	0	0
(null)	(null)	"Belarus"	"2020-04-01"	53.709800000000000	27.953400000000000	163	2	53
"Humphreys"	"Tennessee"	"US"	"2020-03-27"	36.556065290000000	0E-15	0	0	0
"Powell"	"Kentucky"	"US"	"2020-03-25"	38.970651420000000	0E-15	0	0	0
(null)	"Liaoning"	"China"	"2020-03-10"	41.295600000000000	122.608500000000000	125	1	111
(null)	"Quebec"	"Canada"	"2020-03-30"	52.939900000000000	-73.549100000000000	3430	22	0
(null)	(null)	"South Korea"	"2020-02-17"	36.000000000000000	128.000000000000000	30	0	10
"Montgomery"	"Arkansas"	"US"	"2020-03-28"	36.381771050000000	0E-15	0	0	0
(null)	"Florida"	"US"	"2020-03-11"	27.766300000000000	-81.686783000000000	78	4	0
"Harris"	"Texas"	"US"	"2020-04-03"	36.278291050000000	-93.744088130000000	1106	13	0
"Wallowa"	"Oregon"	"US"	"2020-03-30"	45.997128890000000	-117.183537999999980	0	0	0
(null)	"Washington"	"US"	"2020-03-14"	47.400902000000000	-121.490494000000000	572	37	1
"Wayne"	"Indiana"	"US"	"2020-03-25"	41.644238680000000	0E-15	0	0	0
"Campbell"	"Kentucky"	"US"	"2020-04-03"	38.970651420000000	0E-15	8	1	0
(null)	"Liaoning"	"China"	"2020-02-26"	41.295600000000000	122.608500000000000	121	1	88
(null)	(null)	"Switzerland"	"2020-03-25"	46.818200000000000	8.227500000000000	10897	153	131
"Crawford"	"Missouri"	"US"	"2020-04-01"	40.479455880000000	0E-15	1	0	0
(null)	"Liaoning"	"China"	"2020-02-13"	41.295600000000000	122.608500000000000	117	1	22
"Out of MI"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	74	1	0
"Unassigned"	"New Jersey"	"US"	"2020-03-23"	41.138915920000000	0E-15	419	9	0
"Jones"	"North Carolina"	"US"	"2020-03-22"	36.493608620000000	0E-15	0	0	0
(null)	(null)	"South Korea"	"2020-03-01"	36.000000000000000	128.000000000000000	3736	17	30
"Rowan"	"North Carolina"	"US"	"2020-03-30"	36.493608620000000	0E-15	18	1	0
"Placer"	"California"	"US"	"2020-03-24"	41.742282750000000	0E-15	20	1	0
"Live Oak"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	0	0	0
"Howard"	"Missouri"	"US"	"2020-03-26"	40.479455880000000	0E-15	0	0	0
"Morrow"	"Oregon"	"US"	"2020-03-24"	45.997128890000000	-117.183537999999980	0	0	0
"Northwest Arctic"	"Alaska"	"US"	"2020-03-24"	69.314792160000000	0E-15	0	0	0
"Chenango"	"New York"	"US"	"2020-03-30"	44.745309050000000	0E-15	17	0	0
(null)	"Washington"	"US"	"2020-01-22"	47.400902000000000	-121.490494000000000	1	0	0
"Kimball"	"Nebraska"	"US"	"2020-03-27"	42.899727400000000	0E-15	0	0	0
"Park"	"Colorado"	"US"	"2020-03-22"	40.875954120000000	0E-15	1	0	0
(null)	(null)	"San Marino"	"2020-03-24"	43.942400000000000	12.457800000000000	187	21	4
"Amherst"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	5	0	0
"Carter"	"Tennessee"	"US"	"2020-03-31"	36.556065290000000	0E-15	1	0	0
"Wilkes"	"North Carolina"	"US"	"2020-03-25"	36.493608620000000	0E-15	0	0	0
"Johnson"	"Arkansas"	"US"	"2020-04-02"	36.381771050000000	0E-15	6	0	0
"Guilford"	"North Carolina"	"US"	"2020-04-01"	36.493608620000000	0E-15	55	1	0
"Parmer"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	0	0	0
"Robeson"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	2	0	0
"Lauderdale"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	3	0	0
"Tippah"	"Mississippi"	"US"	"2020-03-22"	34.880844630000000	0E-15	7	0	0
"Franklin"	"Louisiana"	"US"	"2020-03-26"	32.831210590000000	0E-15	0	0	0
"Tazewell"	"Illinois"	"US"	"2020-04-02"	42.365423730000000	0E-15	5	0	0
"Lauderdale"	"Mississippi"	"US"	"2020-03-26"	34.880844630000000	0E-15	3	0	0
"Faulk"	"South Dakota"	"US"	"2020-03-25"	45.770749150000000	-96.655782800000000	0	0	0
(null)	(null)	"Nigeria"	"2020-03-25"	9.082000000000000	8.675300000000000	51	1	2
(null)	(null)	"Slovakia"	"2020-03-21"	48.669000000000000	19.699000000000000	178	1	0
"Moniteau"	"Missouri"	"US"	"2020-04-02"	40.479455880000000	0E-15	2	0	0
(null)	(null)	"Slovakia"	"2020-04-03"	48.669000000000000	19.699000000000000	450	1	10
"Orange"	"Indiana"	"US"	"2020-03-27"	41.644238680000000	0E-15	1	0	0
"Bradley"	"Arkansas"	"US"	"2020-03-30"	36.381771050000000	0E-15	4	0	0
"Anne Arundel"	"Maryland"	"US"	"2020-03-23"	39.623576280000000	0E-15	20	0	0
(null)	"Netherlands"	"Netherlands"	"2020-03-16"	52.132600000000000	5.291300000000000	1413	24	2
"Yakima"	"Washington"	"US"	"2020-03-22"	48.822279760000000	0E-15	16	0	0
"Beaver"	"Pennsylvania"	"US"	"2020-03-26"	41.992538290000000	-75.032081060000000	13	0	0
"Red River"	"Louisiana"	"US"	"2020-03-31"	32.831210590000000	0E-15	1	0	0
"Vermilion"	"Louisiana"	"US"	"2020-04-02"	32.831210590000000	0E-15	16	1	0
(null)	"Tibet"	"China"	"2020-03-11"	31.692700000000000	88.092400000000000	11	0	11
"Edmonson"	"Kentucky"	"US"	"2020-03-28"	38.970651420000000	0E-15	0	0	0
"Fairfield"	"Connecticut"	"US"	"2020-04-02"	41.858538030000000	0E-15	2132	65	0
"Greenup"	"Kentucky"	"US"	"2020-03-24"	38.970651420000000	0E-15	0	0	0
"St. Louis City"	"Missouri"	"US"	"2020-04-02"	40.479455880000000	0E-15	239	1	0
"Unassigned"	"Hawaii"	"US"	"2020-03-30"	22.039350370000000	0E-15	8	0	0
(null)	(null)	"Brunei"	"2020-03-26"	4.535300000000000	114.727700000000000	114	0	5
"Cumberland"	"Maine"	"US"	"2020-03-30"	46.659263210000000	0E-15	154	3	0
"King"	"Texas"	"US"	"2020-03-22"	36.278291050000000	-93.744088130000000	0	0	0
"Burke"	"Georgia"	"US"	"2020-03-27"	34.913691880000000	0E-15	3	0	0
(null)	(null)	"Egypt"	"2020-03-23"	26.820553000000004	30.802498000000000	366	19	68
"Calhoun"	"West Virginia"	"US"	"2020-03-24"	40.519438590000000	-77.860141470000000	0	0	0
(null)	(null)	"Czechia"	"2020-03-17"	49.817500000000000	15.473000000000000	396	0	3
"Castro"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	5	0	0
(null)	"Prince Edward Island"	"Canada"	"2020-03-22"	46.510700000000000	-63.416800000000000	3	0	0
"Fayette"	"Kentucky"	"US"	"2020-03-30"	38.970651420000000	0E-15	82	2	0
(null)	(null)	"Cabo Verde"	"2020-03-25"	16.538800000000000	-23.041800000000000	4	1	0
"Falls"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	1	0	0
"Cumberland"	"Pennsylvania"	"US"	"2020-03-23"	41.992538290000000	-75.032081060000000	12	0	0
"Mercer"	"Kentucky"	"US"	"2020-03-26"	38.970651420000000	0E-15	0	0	0
(null)	(null)	"Czechia"	"2020-03-30"	49.817500000000000	15.473000000000000	3001	23	25
"Taylor"	"Florida"	"US"	"2020-03-24"	30.867474790000000	0E-15	0	0	0
"Bledsoe"	"Tennessee"	"US"	"2020-03-30"	36.556065290000000	0E-15	2	0	0
(null)	(null)	"Slovakia"	"2020-03-08"	48.669000000000000	19.699000000000000	6	0	0
"Ottawa"	"Kansas"	"US"	"2020-03-31"	39.827996320000000	-94.763782250000000	1	0	0
"Graham"	"Arizona"	"US"	"2020-03-30"	35.838834290000000	0E-15	2	0	0
(null)	"Tibet"	"China"	"2020-02-01"	31.692700000000000	88.092400000000000	11	0	0
"Carter"	"Oklahoma"	"US"	"2020-03-22"	36.835326550000000	0E-15	0	0	0
"Jasper"	"Texas"	"US"	"2020-03-31"	36.278291050000000	-93.744088130000000	1	0	0
(null)	(null)	"Thailand"	"2020-03-26"	15.870032000000000	100.992541000000000	1045	4	88
"Unassigned"	"Arkansas"	"US"	"2020-03-27"	36.381771050000000	0E-15	35	2	0
(null)	(null)	"Moldova"	"2020-04-03"	47.411600000000000	28.369900000000000	591	8	26
"Walton"	"Georgia"	"US"	"2020-03-23"	34.913691880000000	0E-15	0	0	0
"DeWitt"	"Texas"	"US"	"2020-03-23"	36.278291050000000	-93.744088130000000	1	0	0
"Buchanan"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	2	0	0
"Pulaski"	"Virginia"	"US"	"2020-03-23"	39.201725820000000	0E-15	0	0	0
"Hamilton"	"Ohio"	"US"	"2020-03-27"	41.708603320000000	-80.748302180000000	63	0	0
"Hocking"	"Ohio"	"US"	"2020-03-24"	41.708603320000000	-80.748302180000000	0	0	0
(null)	"Guam"	"US"	"2020-03-26"	13.444300000000000	144.793700000000000	45	1	0
"Robertson"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	1	0	0
"Nacogdoches"	"Texas"	"US"	"2020-03-22"	36.278291050000000	-93.744088130000000	0	0	0
"Brunswick"	"North Carolina"	"US"	"2020-04-02"	36.493608620000000	0E-15	23	0	0
"Susquehanna"	"Pennsylvania"	"US"	"2020-03-25"	41.992538290000000	-75.032081060000000	0	0	0
"Wahkiakum"	"Washington"	"US"	"2020-03-22"	48.822279760000000	0E-15	0	0	0
"Contra Costa"	"California"	"US"	"2020-04-03"	41.742282750000000	0E-15	307	3	0
(null)	(null)	"Liechtenstein"	"2020-04-01"	47.140000000000000	9.550000000000000	68	0	0
"Lauderdale"	"Tennessee"	"US"	"2020-03-28"	36.556065290000000	0E-15	0	0	0
"Cotton"	"Oklahoma"	"US"	"2020-03-23"	36.835326550000000	0E-15	0	0	0
"Pottawattamie"	"Iowa"	"US"	"2020-03-29"	43.381078620000000	0E-15	3	0	0
"Montezuma"	"Colorado"	"US"	"2020-04-02"	40.875954120000000	0E-15	1	0	0
"Stevens"	"Washington"	"US"	"2020-03-22"	48.822279760000000	0E-15	1	0	0
"Watauga"	"North Carolina"	"US"	"2020-03-26"	36.493608620000000	0E-15	3	0	0
"Adams"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	0	0	0
"Hamilton"	"New York"	"US"	"2020-03-28"	44.745309050000000	0E-15	2	0	0
"Rock"	"Wisconsin"	"US"	"2020-03-22"	46.528687680000000	0E-15	3	0	0
"Pennington"	"South Dakota"	"US"	"2020-03-30"	45.770749150000000	-96.655782800000000	5	1	0
"Waseca"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	3	0	0
"Garfield"	"Colorado"	"US"	"2020-03-24"	40.875954120000000	0E-15	8	0	0
"Duplin"	"North Carolina"	"US"	"2020-03-27"	36.493608620000000	0E-15	1	0	0
"Hays"	"Texas"	"US"	"2020-04-03"	36.278291050000000	-93.744088130000000	47	0	0
"Van Buren"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	2	0	0
"Webster"	"Kentucky"	"US"	"2020-03-24"	38.970651420000000	0E-15	1	0	0
"Searcy"	"Arkansas"	"US"	"2020-03-23"	36.381771050000000	0E-15	2	0	0
"Shenandoah"	"Virginia"	"US"	"2020-04-02"	39.201725820000000	0E-15	9	0	0
"Donley"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	0	0	0
"Broadwater"	"Montana"	"US"	"2020-03-29"	48.784200290000000	0E-15	3	0	0
"Benton"	"Washington"	"US"	"2020-03-27"	48.822279760000000	0E-15	42	4	0
"Grant"	"Washington"	"US"	"2020-03-30"	48.822279760000000	0E-15	59	1	0
"Young"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	1	0	0
"Waupaca"	"Wisconsin"	"US"	"2020-03-25"	46.528687680000000	0E-15	0	0	0
"Currituck"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	0	0	0
"Tuscarawas"	"Ohio"	"US"	"2020-03-27"	41.708603320000000	-80.748302180000000	3	0	0
"Crawford"	"Arkansas"	"US"	"2020-03-25"	36.381771050000000	0E-15	1	0	0
(null)	"Edmonton, Alberta"	"Canada"	"2020-03-08"	53.546100000000000	-113.493800000000000	3	0	0
"Columbia"	"New York"	"US"	"2020-03-25"	44.745309050000000	0E-15	19	0	0
(null)	(null)	"Malta"	"2020-03-28"	35.937500000000000	14.375400000000000	149	0	2
"Meagher"	"Montana"	"US"	"2020-04-02"	48.784200290000000	0E-15	1	0	0
"Blount"	"Tennessee"	"US"	"2020-04-03"	36.556065290000000	0E-15	33	0	0
"Freestone"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Cottonwood"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0
(null)	(null)	"South Korea"	"2020-03-26"	35.907757000000010	127.766922000000000	9241	131	4144
"Crockett"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	0	0	0
